a25918,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598540,,302
476b72,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598540,,302
59ff5c,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
4f70ba,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
6be561,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
f5d721,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
69951e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
4525ef,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
c1e150,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
2e645b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
894ce3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
d962af,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
4edaa6,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
6cb734,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
acb53b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
09cda1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
5fe8f2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
545b43,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
a87fd2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
c755fd,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
03276e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
ed2cc4,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
837346,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
506b22,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
316168,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598541,,302
7037f7,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598546,,302
61cb65,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
426929,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
d0bf4d,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
45d290,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
b0223f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
5aa06e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
ac6ec3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
95668d,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
c06c7a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
1bac64,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
e1f360,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
823564,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
3a9184,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
b99024,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
c24577,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
95ad2a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
61e0f3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
d619c3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
68b071,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
bc1d3c,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598547,,302
28b586,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
7aaebf,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
de0738,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
d3cd96,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
ecda71,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
dcc484,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
33a789,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
62886f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
970ca8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
a9d368,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
b8df03,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
7646f5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
e47320,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
6e5dd5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
6d3493,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
9264de,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
e5ac4d,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
09c953,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
13fe81,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
b27089,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
4946ad,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598672,,301
db1eb2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
76d55b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
14ce67,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
242d31,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
9dcc63,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
2ac199,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
f9d620,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
4a6b21,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
1a6381,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
51ec7f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
9a3628,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
4ca15e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
f3c9c3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
e83eab,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
61200f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
8076c2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
941446,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
03e8a4,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
4f594f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
654f5d,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
ecc047,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598684,,302
96c37f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598712,871b1a,200
871b1a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598712,,500
198ed2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
9073b5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
3ba986,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
81e0b2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
548576,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
74e6aa,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
e8e881,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
162907,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
61d938,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
6358eb,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
84ac61,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
7f7d31,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
accc0c,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
fcca94,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
40d5cb,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
b3c58e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
071e4a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
dbd29a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
8b4b09,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
c1bdad,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598735,,302
d90a05,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
26e68e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
f034b4,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
f536c9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
eafaa0,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
749042,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
6f4013,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
04ac72,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
6a928f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
8076ea,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
6715cc,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
1619ca,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
a7ae51,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
122dbc,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
5119d9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
d3aea0,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
362cd1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
543f49,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
37651e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
9b2b78,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
289f85,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
fedf82,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598736,,302
00a91f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598741,,302
a82494,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598741,,302
d73ec8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
861978,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
d025fe,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
eb7326,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
a5ea0e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
fa0f20,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
151a1a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
4a3536,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
671387,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
6b7b96,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
24038b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
52b31b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
5abd12,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
a29e09,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
21a110,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
3b1f2e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
d283d3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
ff0d97,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
1dd974,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598742,,302
2c2584,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598755,,302
170912,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598755,,302
fe4928,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598755,,302
facafe,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598755,,302
55e7ee,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
cc6274,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
00549e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
3d2d8b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
fdb0f2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
8d9ec9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
139f42,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
f1fbf2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
da05f2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
2a012b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
95d2bf,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
793cd1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
71b8a3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
cca919,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
9dead9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
138ed1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
accdfc,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598756,,302
14ab0f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598772,,302
19766a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598772,,302
7ae991,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598772,,302
ea6993,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598772,,302
314472,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598772,,302
789113,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
c38403,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
c8c5af,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
8bf3c8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
5701d6,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
868708,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
b0b3d6,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
d7c7d9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
73bac7,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
993583,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
a38423,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
ee0022,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
7b9f75,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
d84b61,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
0ba565,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
d62c96,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598773,,302
457131,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/,1461598861,ce4191,200
ce4191,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/,1461598861,,404
4b24c7,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/joueur,1461598866,,301
ac2952,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/joueur/,1461598866,,200
c08135,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598870,,302
a55da6,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598870,,302
dafde9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598870,,302
afe847,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598870,,302
7bb973,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598870,,302
7e08db,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598870,,302
24b8b1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
8a96df,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
9acac9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
1afda1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
2d0df9,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
1cdf08,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
b234d8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
42c0a8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
f3ee07,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
7f9b95,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
e1c5bd,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
9c1e8b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
56b79b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
660205,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
eec4a3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
b92154,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
2feb2a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
738a35,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
b178ec,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
678d34,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
288a03,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
ea88b5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
7208b3,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
812241,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
772116,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
b04c20,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598871,,302
b0430d,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
4ad04f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
4a6a27,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
f118ba,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
1e1969,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
b4c772,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
b90e33,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
48bf3b,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
7294df,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
d38f3c,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598872,,302
a52a3e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
a79ea5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
eb5dce,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
a0e49e,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
b40516,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
505ecf,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
576e02,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
5cb152,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
d9cbaf,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
e682f5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
5e065f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
5a257a,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
fece0f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
8ff8c1,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
5d4681,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598877,,302
ff4d85,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598878,,302
7904d8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598878,,302
2128f8,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598878,,302
75c592,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598878,,302
949ca2,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598878,,302
d8b80c,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598878,,302
30b993,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598908,b71cae,200
b71cae,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/Index,1461598908,,404
625459,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
b82f14,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
ca8523,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
c4cbd6,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
365b7f,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
818e1c,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
092b69,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
234b74,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
6eca62,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
384f09,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598912,,302
aca406,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598913,,302
c15448,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598913,,302
3183a5,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598913,,302
262fdd,::1,GET,http://localhost/ChampionnatProject/web/app_dev.php/indexOfMatch,1461598913,,302
